"Time","Bub1a","pKnl1","pKnl1_Bub1a"
0,2.542826176464,0,0
1,2.542826176464,0,0
2,2.542826176464,0,0
3,2.542826176464,0,0
4,2.542826176464,0,0
5,2.542826176464,0,0
6,2.542826176464,0,0
7,2.542826176464,0,0
8,2.542826176464,0,0
9,2.542826176464,0,0
10,2.542826176464,0,0
