"Time","H3","H2A"
0,0,0.254592400266
1,2.28423742936498,0.205686159447974
2,3.04723185431422,0.21013570540241
3,3.44615734390547,0.214463200237169
4,3.66499277565899,0.216666452065162
5,3.7606403314854,0.21767575893681
6,3.78208615036591,0.218124044590939
7,3.76568565563268,0.218321119671193
8,3.73224952826489,0.218407469262382
9,3.69199863998717,0.21844525061161
10,3.64961427484922,0.218461784100394
