"Time","Haspina","Plk1a"
0,170,0
1,169.640459867448,0
2,169.402470442827,0
3,169.318351192091,0
4,169.29104996966,0
5,169.282235516296,0
6,169.279349189843,0
7,169.278387874904,0
8,169.27806271931,0
9,169.277951385912,0
10,169.277912855514,0
