"Time","Haspini","Plk1i"
0,0.55071118,0
1,0.318797471307256,0
2,0.286038021738718,0
3,0.281417026665456,0
4,0.280765374641738,0
5,0.280673467116406,0
6,0.280660505387958,0
7,0.280658677430104,0
8,0.28065841932516,0
9,0.280658382913784,0
10,0.280658377765948,0
