"Time","Haspini","Plk1i"
0,0,0
1,0.231913708692744,0
2,0.264673158261281,0
3,0.269294153334543,0
4,0.269945805358261,0
5,0.270037712883594,0
6,0.270050674612041,0
7,0.270052502569895,0
8,0.270052760674839,0
9,0.270052797086215,0
10,0.270052802234051,0
