"Time","H3","H2A"
0,0,0
1,0.100148326770459,0.077554372547981
2,0.205934392902038,0.0922999055176113
3,0.266932126632804,0.0970898001670797
4,0.297432259969528,0.0989802946953775
5,0.31179087254195,0.0997783669500375
6,0.318365427992666,0.100123265412345
7,0.321333806097556,0.100273505635614
8,0.322663487767877,0.100339132791589
9,0.323255945043244,0.100367820100853
10,0.323519026304263,0.100380367547213
