"Time","Haspina","Plk1a"
0,0,0.27418479226
1,0.359540132552054,0.272773346782954
2,0.597529557173553,0.27135839461346
3,0.681648807909281,0.270548299918206
4,0.708950030340032,0.270144378165986
5,0.717764483704452,0.269954463170845
6,0.720650810157551,0.269867557442611
7,0.721612125095877,0.269828332821673
8,0.721937280690144,0.269810765798229
9,0.72204861408825,0.26980293961328
10,0.722087144485985,0.269799464808677
