"Time","Bub1a","pKnl1","pKnl1_Bub1a"
0,1.018369601064,0,0
1,0.531180389640608,0,0
2,0.449836622040235,0,0
3,0.434436706912223,0,0
4,0.430632454846722,0,0
5,0.429389379507383,0,0
6,0.428906044998118,0,0
7,0.428703321273437,0,0
8,0.42861589450753,0,0
9,0.428577833879254,0,0
10,0.428561217605084,0,0
