"Time","Haspina","Haspini","Plk1a","Plk1i"
0,170,0.55071118,0,0
1,169.640459867448,0.318797471307256,0,0
2,169.402470442827,0.286038021738718,0,0
3,169.318351192091,0.281417026665456,0,0
4,169.29104996966,0.280765374641738,0,0
5,169.282235516296,0.280673467116406,0,0
6,169.279349189843,0.280660505387958,0,0
7,169.278387874904,0.280658677430104,0,0
8,169.27806271931,0.28065841932516,0,0
9,169.277951385912,0.280658382913784,0,0
10,169.277912855514,0.280658377765948,0,0
