"Time","H3","H2A"
0,0,0.195840307896923
1,1.99365800372211,0.1582202054907
2,3.10218326915259,0.161643126129455
3,3.80047360006651,0.164972026886126
4,4.18614235935581,0.166666854774642
5,4.35721765094711,0.167443253840286
6,4.40700292451274,0.167788092403894
7,4.39818204038701,0.167939691907378
8,4.36423461222454,0.168006111008814
9,4.32082156943835,0.168035177161244
10,4.27474514102185,0.168047894601287
