"Time","Haspina","Haspini","Plk1a","Plk1i"
0,130.769230769231,0,0,0
1,130.769230106698,0,0.00651113308519964,0
2,130.76912859871,0,0.00827631067640228,0
3,130.768643182681,0,0.00890226688338136,0
4,130.767975961954,0,0.00913788559972545,0
5,130.767452176815,0,0.0092325442969182,0
6,130.767142739888,0,0.0092722979093044,0
7,130.766986907432,0,0.00928937328620904,0
8,130.766915633415,0,0.00929678211277924,0
9,130.766884979731,0,0.00930000955718736,0
10,130.766872319,0,0.00930141839847956,0
