"Time","H3","H2A"
0,170,156.923076923077
1,169.615023208343,103.018761943072
2,169.255194777171,82.1054722197601
3,168.998750713775,69.6165391486496
4,168.806868737093,61.1221902163191
5,168.664026450451,54.8515300025662
6,168.55990864979,49.9637863321197
7,168.484670101954,46.0116161656837
8,168.426459576635,42.7344160363664
9,168.369239991667,39.9675277264801
10,168.300208030466,37.5993999696617
