"Time","Haspina","Plk1a"
0,0,0.635706544116
1,0.23192231101384,0.635780197803407
2,0.264709499919096,0.63595565382098
3,0.269377973440521,0.636234971195009
4,0.270112637385895,0.636743025476862
5,0.270379519385832,0.637907765440579
6,0.270860884807842,0.641299259330348
7,0.272424052027966,0.653319176944351
8,0.277810287082555,0.693907629048276
9,0.291190863261763,0.786683359274699
10,0.31260603520412,0.933473906971171
