"Time","Haspina","Plk1a"
0,0,0.489005033935385
1,0,0.489061681230846
2,0,0.48919656809436
3,0,0.489411125463947
4,0,0.489800771944124
5,0,0.490691728859628
6,0,0.493276894548838
7,0,0.502414407063311
8,0,0.533336255689184
9,0,0.604378962669539
10,0,0.7171089037482
