"Time","H3","H2A"
0,0.269962384084615,1.2471249680552
1,0.217407484381052,1.03898927746855
2,0.130148611934758,0.961772428219406
3,0.0709772213067082,0.94834064364699
4,0.0428420743980677,0.946281722893602
5,0.0315227707234582,0.945975894553141
6,0.0269268255987497,0.94593060410349
7,0.0247126079424893,0.945923733620389
8,0.0233738346862594,0.945922605195888
9,0.0224154469340775,0.9459223835805
10,0.0216614347518501,0.945922325621561
