"Time","Haspini","Plk1i"
0,0.489005033935385,0
1,0.489005033935385,0
2,0.489005033935385,0
3,0.489005033935385,0
4,0.489005033935385,0
5,0.489005033935385,0
6,0.489005033935385,0
7,0.489005033935385,0
8,0.489005033935385,0
9,0.489005033935385,0
10,0.489005033935385,0
