"Time","Haspina","Plk1a"
0,0,156.923076923077
1,0,103.019648670022
2,0,82.1184869782644
3,0,69.6616245934836
4,0,61.2102802660019
5,0,54.981117952734
6,0,50.127950829725
7,0,46.2032679107763
8,0,42.9478261501433
9,0,40.1982783698326
10,0,37.843851773106
