"Time","Haspina","Plk1a"
0,0,117.692307692308
1,0.84135097423117,72.1164138489507
2,1.06510487568841,54.2348428905639
3,1.14645302008572,44.2216162660242
4,1.17768442860324,38.0066865000612
5,1.1903981962778,33.8337376071012
6,1.1957789111829,30.8350177777752
7,1.19810040903071,28.5546143590666
8,1.19911047282889,26.7412374813691
9,1.1995513053958,25.2489027056443
10,1.19974401763253,23.9878638343921
