"Time","H3","H2A"
0,0.35095109931,0
1,0.282586567325672,0
2,0.169183831512507,0
3,0.0922769035085426,0
4,0.0557042658133736,0
5,0.0409888606703783,0
6,0.035013264430924,0
7,0.0321338830738096,0
8,0.0303926375129258,0
9,0.0291459742348081,0
10,0.0281650806031616,0
