"Time","Haspina","Haspini","Plk1a","Plk1i"
0,0,0,0.489005033935385,1.95602013574154
1,0,0,0.489061681230846,1.95596348844608
2,0,0,0.48919656809436,1.95582860158256
3,0,0,0.489411125463947,1.95561404421297
4,0,0,0.489800771944124,1.9552243977328
5,0,0,0.490691728859628,1.95433344081729
6,0,0,0.493276894548838,1.95174827512808
7,0,0,0.502414407063311,1.94261076261358
8,0,0,0.533336255689184,1.91168891398775
9,0,0,0.604378962669539,1.84064620700731
10,0,0,0.7171089037482,1.72791626592879
